"","WBIC","Area","site_id","gdd10","gdd5","gdd0","peak_temp","coef_var.0.30","coef_var.30.60"
"999",642600,55990.08743,NA,1604.84413025471,2513.80116822032,3719.70474398089,31.0433559374158,0.383797002161282,0.212980265217337
"1000",643800,295346.4687,NA,1625.73813694466,2607.8646305251,3896.42891794299,27.0343703358437,0.376039498188994,0.165212719076206
"1001",644000,57916.75394,NA,1680.72580672768,2661.61035448276,3958.37678768479,27.8398305823132,0.367849201734663,0.171895624946635
"1002",649100,62710.86027,NA,1568.85427078339,2497.71878251603,3739.00976966061,27.418904484713,0.355372485944171,0.166397938214199
"1003",650000,191757.4791,NA,1472.26266845156,2380.79088138336,3592.97191666368,26.7711625658613,0.346932408765051,0.162379404030148
"1004",650500,524383.5071,NA,1528.96166730462,2456.10562110403,3679.43472118794,26.9668453821238,0.340806935643238,0.15778220633874
"1005",651300,497875.4429,NA,1560.80364926029,2496.22563118734,3731.74556313961,27.3834689142392,0.385370479386928,0.160247597410067
"1006",651600,741768.6713,NA,1524.56868211036,2460.89619669048,3695.84626281784,26.7067703590609,0.368293036276697,0.154374064300636
"1007",652100,146872.8378,NA,1455.51546233547,2342.08619412616,3520.60475261642,29.7448452028106,0.371536396882823,0.213282364030282
"1008",652200,223042.2813,NA,1486.18592543656,2397.9334119672,3612.48039831972,26.8690187180555,0.349140016199836,0.161939653677295
"1009",652500,192928.2813,NA,1456.8223311559,2390.57708763948,3624.92908182605,26.0841343625263,0.35364714540506,0.165893901754693
"1010",652800,100500.0808,NA,1534.22646428963,2405.5923824104,3552.43674778867,29.8752726705606,0.387036769001535,0.234943548428598
"1011",653500,42822.58127,NA,1473.11714410272,2353.23346366629,3522.91047083526,30.2974673124673,0.372850149132909,0.215160755967637
"1012",653700,1027914.856,NA,1472.55657291339,2400.13804855696,3629.18814083432,26.1688033143845,0.382452128451043,0.155265808547606
"1013",653900,635428.5048,NA,1471.07996301116,2370.49951485603,3565.21700510814,29.1286710229674,0.348356067398834,0.185178201882417
"1014",655100,69434.98265,NA,1482.24795491033,2357.85198372624,3518.70605069396,31.3394734363234,0.382562107121184,0.228015015281282
"1015",655200,49598.62844,NA,1511.12829101991,2389.6309524375,3554.25568493354,30.989017489208,0.374045195069159,0.220971635594836
"1016",655300,582522.8889,NA,1565.3140017787,2474.80715621722,3691.68863132148,28.9773971495334,0.343091089488404,0.1774121352767
"1017",656500,92434.75247,NA,1489.43049060934,2382.38737350083,3568.09199300398,30.0466097445815,0.364548896849762,0.201507755563303
"1018",658100,165595.7617,NA,1355.1820159444,2222.63168995943,3375.6978896791,28.3365062117381,0.366772864366682,0.210170282555349
"1019",659000,288806.0998,NA,1421.25982684973,2308.68241427539,3489.62333517214,28.9320771687013,0.351080172025179,0.189944425093574
"1020",659200,377016.9394,NA,1400.17803315742,2286.68173567299,3465.63742129724,28.2563514449095,0.344978712282776,0.182252529565301
"1021",663800,253147.7353,NA,1409.31138582112,2296.72110182083,3493.57061226445,27.5204932229562,0.359160556546898,0.181969842430002
"1022",666400,92708.26319,NA,1387.82144913239,2257.57363684131,3413.46371562333,29.5701617020121,0.369417463706443,0.212245985794737
"1023",668100,63852.24532,NA,1413.28280377166,2282.00509522406,3435.84944096091,29.8417075428837,0.38616934579704,0.225641692879521
"1024",671300,190780.7735,NA,1342.66841666278,2200.65080096272,3341.31224615583,28.5389379260634,0.360307234789056,0.208131949410869
"1025",672000,203824.7954,NA,1556.69397969534,2502.04087442033,3758.70976045176,27.1456450985297,0.366415563304366,0.163690907222074
"1026",672500,80789.36366,NA,1513.53431868102,2404.09945626175,3584.51546230879,30.6142446334987,0.37309033238154,0.206360383682786
"1027",672700,190703.9967,NA,1527.81431132332,2489.32534937559,3755.77018451662,26.4234418081464,0.34835276575823,0.162240216949492
"1028",672900,788371.2274,NA,1483.11922175696,2436.89465462609,3712.01264422473,25.8430093548641,0.380774681162868,0.160677691013791
"1029",673100,150986.306,NA,1533.74239025143,2440.60964700433,3653.76136744296,28.2656853058998,0.34798151002185,0.174713797329143
"1030",673500,56287.29662,NA,1543.75264665294,2415.64983779283,3562.44492008038,30.0036872809655,0.384844405538027,0.234034038613265
"1031",674100,200215.018,NA,1659.69996633174,2566.02337039298,3772.11457695995,33.4491299070696,0.367167972926631,0.220085168332544
"1032",675400,60831.62793,NA,1572.87594481165,2439.68463816819,3565.98575963422,30.2237191079735,0.375539535944813,0.227779016121248
"1033",675800,269317.6716,NA,1340.03824716771,2207.30372824069,3360.44165584369,27.9160268167727,0.365628110856067,0.208498508081384
"1034",676700,386876.7573,NA,1366.873961935,2231.73003674036,3379.18221530766,28.0980956275646,0.339775200551611,0.193713922735857
"1035",677100,1102726.445,NA,1379.57461817452,2265.1465468845,3458.39245517869,27.0945274548631,0.331892605289173,0.172379082526228
"1036",677400,1365183.181,NA,1441.46864609033,2342.64282815601,3544.23555358435,26.675765562811,0.326838674046174,0.153844240962394
"1037",679300,2046249.972,NA,1350.01111362898,2231.60970856685,3420.51412294655,26.3430687533526,0.329644732701902,0.170266692820387
"1038",679900,251772.1446,NA,1530.99651558613,2424.87387941709,3616.18786856168,28.160093927564,0.339245594869314,0.171124815223404
"1039",683000,1172246.968,NA,1425.87363752594,2307.61621276266,3488.68826713592,27.7013379018892,0.330832138205248,0.16314537241812
"1040",683200,152986.8651,NA,1368.64811842474,2227.24982130073,3365.83648978056,29.063134061212,0.345787872231451,0.194447983948258
"1041",684400,67438.40473,NA,1439.23657396779,2303.08996410769,3446.35128483754,30.1718426953703,0.345317278539326,0.194667211370907
"1042",684500,120438.6629,NA,1495.95997526384,2385.46590980739,3568.50409530635,27.3746576625419,0.338249088753944,0.161082853503486
"1043",684600,45595.06862,NA,1485.28643718051,2364.39125227687,3539.14365813591,27.8494415229171,0.339737017443583,0.168200726406995
"1044",686000,185398.5004,NA,1461.70275194101,2368.74602048637,3575.60401005786,26.5545613315891,0.345243235026898,0.163293550966569
"1045",691800,690279.2961,NA,1551.81155509198,2456.42158940967,3645.65586984285,27.8035555939052,0.335698039967796,0.146245555802124
"1046",692400,5043878.473,NA,1356.38098381543,2248.34661433064,3420.49745847937,25.0423493413723,0.333822180411831,0.138534053166543
"1047",692600,192714.0005,NA,1415.12032798783,2328.79835599782,3532.43801522223,25.82320609093,0.345867401795066,0.150513519639707
"1048",692700,194977.9904,NA,1473.54876146162,2364.47284823737,3546.86147746911,26.9058794892564,0.338232569660437,0.150837587522422
"1049",692900,3396924.312,NA,1360.05594288933,2249.05068019691,3417.00916644731,25.2012016626181,0.351014041021416,0.139076116581403
"1050",693000,62779.11582,NA,1408.97943180116,2262.52680482564,3387.62354525879,29.5061279020027,0.334443731909587,0.184536193055429
"1051",693300,76582.85611,NA,1451.81786704378,2344.58439825654,3533.05666880008,26.5932044268648,0.330666699477787,0.152419662235671
"1052",702200,95546.99306,NA,1489.78824559783,2410.07307893422,3624.43992355672,26.3270362945086,0.330341559263932,0.148135466032593
"1053",702400,195418.0113,NA,1489.78824559783,2410.07307893422,3624.43992355672,26.3270362945086,0.330341559263932,0.148135466032593
"1054",702500,296878.7854,NA,1489.78824559783,2410.07307893422,3624.43992355672,26.3270362945086,0.330341559263932,0.148135466032593
"1055",702600,370070.2455,NA,1489.78824559783,2410.07307893422,3624.43992355672,26.3270362945086,0.330341559263932,0.148135466032593
"1056",702700,421409.7494,NA,1489.78824559783,2410.07307893422,3624.43992355672,26.3270362945086,0.330341559263932,0.148135466032593
"1057",702800,149608.1735,NA,1489.78824559783,2410.07307893422,3624.43992355672,26.3270362945086,0.330341559263932,0.148135466032593
"1058",703000,239510.9192,NA,1489.78824559783,2410.07307893422,3624.43992355672,26.3270362945086,0.330341559263932,0.148135466032593
"1059",703300,92181.23484,NA,1503.63821610053,2435.78034199748,3676.49976866266,26.5045222517486,0.344659808875684,0.161234735427353
"1060",703500,285762.8094,NA,1525.30454905278,2451.11212356563,3676.24406295214,26.8158837667646,0.351830167623483,0.157615132831478
"1061",704200,204049.5243,NA,1598.61527697894,2553.34283578025,3817.46105870144,27.3051662992401,0.355883212902884,0.159182083438294
"1062",705200,59930.18734,NA,1562.67323974309,2493.67888910454,3735.69651285019,27.3057684371732,0.338125664348126,0.161534509062998
"1063",705600,59012.34703,NA,1550.51078199612,2474.45594642579,3706.68843354132,27.3468350040874,0.340688499667848,0.163213324407914
"1064",706000,170670.5951,NA,1423.87043871375,2384.27997643814,3650.58356991464,25.4496083098198,0.340721286125675,0.172348819557118
"1065",706100,51948.87714,NA,1527.97980599334,2414.07843192185,3586.38669341865,30.4631613056362,0.360687721169564,0.207629802900971
"1066",706400,144618.5576,NA,1498.05911195174,2391.17292714678,3574.48166099504,29.8019564093398,0.366358981679289,0.196991146228542
"1067",706700,97013.82658,NA,1484.95686212512,2389.91615125757,3601.03843109084,26.8379533581067,0.344017781839209,0.163813343678598
"1068",706900,409199.0267,NA,1535.80458592897,2462.77911725741,3683.99655373922,26.994568714837,0.354187147120718,0.156830071319954
"1069",707800,46095.94499,NA,1570.81437392456,2485.61685713067,3704.13907552197,27.700576555333,0.343785321874043,0.165028093092046
"1070",707900,164793.8938,NA,1544.46804393242,2485.39266790191,3729.96056271316,26.9658273891552,0.353425030582046,0.161233222648217
"1071",708800,230611.4894,NA,1370.93649962142,2228.73703159384,3366.15051413628,28.5830922038631,0.355669668121636,0.209369176151717
"1072",709600,60869.8236,NA,1474.50880460759,2352.0795431695,3524.67501755364,27.8379250057456,0.339139907660848,0.16900001999794
"1073",716100,117477.5243,NA,1457.21716941477,2337.61410887519,3508.14239091041,27.1539504675408,0.331387843924784,0.158775497136094
"1074",716800,4051525.244,NA,1457.91392292359,2352.88030088556,3535.19198523815,26.2958525659388,0.327781180036428,0.133213588005301
"1075",717200,57548.67494,NA,1454.75458963433,2344.53695652942,3522.56250158729,26.6310081248341,0.326085977266909,0.156230483227177
"1076",717300,50680.39801,NA,1456.88530783265,2349.27343538051,3529.96031436021,26.6035955343621,0.325829294223596,0.156495039191429
"1077",717400,671673.9854,NA,1385.84166392644,2269.5318338567,3430.77580075001,25.7652904612495,0.352672485034708,0.140567311420179
"1078",719300,198262.8449,NA,1490.79697895764,2327.94014638971,3408.75335254901,29.8082048747465,0.356394276120932,0.218575261062644
"1079",728500,301535.9359,NA,1765.11937014236,2725.28509434189,3961.58943761211,29.3034995617998,0.368100756083296,0.168600339182785
"1080",728700,140643.0198,NA,2129.04838835002,3121.84996966877,4394.19335094536,32.9863392617466,0.374324010620784,0.191788196172892
"1081",728800,115462.7559,NA,1891.15489673955,2853.53250007108,4090.37006098838,32.5012655454968,0.38196830850868,0.187053193824123
"1082",728900,78253.74761,NA,1972.66271745629,2944.57595108204,4202.36903841433,33.5515502804734,0.399343037871111,0.215464700413282
"1083",732000,196373.2932,NA,1963.81162973287,2982.99585505662,4326.22482838817,30.4018809066465,0.368666886475669,0.190671300307319
"1084",733200,496494.4105,NA,1886.28314529801,2856.11248900861,4114.55588006534,31.8076234207404,0.364846706965259,0.185827557079461
"1085",733840,78450.76653,NA,2063.36776007646,3107.98236282008,4473.71389451952,31.2246122497362,0.39636074416703,0.211496852538082
"1086",734500,77229.12966,NA,2047.35632107244,3087.70263860266,4440.45462072188,30.2582664003973,0.393055247036714,0.192446028854805
"1087",734700,299174.3742,NA,2102.34792021116,3162.88034160496,4534.1220369125,30.6610540230283,0.338200479261533,0.18219855863561
"1088",734800,444840.1232,NA,2102.34792021116,3162.88034160496,4534.1220369125,30.6610540230283,0.338200479261533,0.18219855863561
"1089",735100,278645.4908,NA,2125.82900211187,3178.97659639755,4543.4910917926,31.1684131850631,0.363475051781952,0.192118731968803
"1090",735600,85232.71311,NA,2022.75497935975,3070.47726418446,4434.39369681051,29.4776560103385,0.378710104865361,0.18870571118709
"1091",737900,518014.3872,NA,2019.93079454065,3076.22708696226,4431.75075602281,29.2404726656462,0.358773057792142,0.173172893409777
"1092",738200,236910.4213,NA,2009.94143754599,3057.85287412731,4411.47749550841,29.360297956228,0.372279620550669,0.177026821309652
"1093",738400,417866.3624,NA,2027.58281859494,3078.50755285152,4431.83085495076,29.5371912865745,0.35556711408001,0.173930130642196
"1094",738700,62975.08636,NA,2030.99423839068,3083.53928581822,4455.39004131851,29.4922396450272,0.377978729786519,0.19156222206922
"1095",739100,377924.42,NA,1969.4042744334,2999.48518271203,4344.76100041557,30.4413274382397,0.381401330674232,0.1848013131492
"1096",739400,36057.24584,NA,2023.76144921239,3046.79500299434,4366.91616948102,32.6611184971673,0.428370026048595,0.214291907882632
"1097",739500,42966.64621,NA,2055.89664464522,3079.01822750126,4404.66349592121,32.8177009523927,0.429031893600812,0.213455227213639
"1098",740000,49834.96586,NA,2031.3633663405,3081.78748912958,4459.68905853496,29.5443184648876,0.386655767244126,0.195043789991825
"1099",740200,325660.7777,NA,2006.84085147711,3041.85603271134,4389.61699826398,29.8847865640964,0.3803018738197,0.184103423283391
"1100",740300,62757.81961,NA,1996.31724489143,3008.01093736581,4316.54891322737,32.7015780959565,0.419932676124783,0.205413164788163
"1101",740400,477633.6481,NA,1943.61459307194,2976.14574150509,4312.92206454926,29.0130334880873,0.336154579980102,0.165890779925518
"1102",740600,40993.84998,NA,1890.18899160317,2871.99324267403,4143.26471558453,33.0495144795296,0.417701338474823,0.226574764552992
"1103",740700,483681.6482,NA,1843.82267750585,2846.5870911131,4143.75326494915,30.1602418182572,0.40932404241291,0.191095169689889
"1104",740800,58055.17098,NA,1939.54226079166,2974.82779867025,4349.88599523181,29.4049537088735,0.413170341403759,0.197159681044867
"1105",740900,345038.8576,NA,1959.84856907832,2995.57363561087,4333.07682322244,29.107381033165,0.364414701645048,0.169219527587271
"1106",741400,233848.3692,NA,1959.64458299871,2975.51623738098,4300.65253616426,32.0682963309602,0.408815075745855,0.210443009548273
"1107",741500,587542.0197,NA,1927.58939562886,2962.58650357251,4305.50331914068,28.7163133992093,0.346795283803481,0.166762578052909
"1108",741600,182289.8097,NA,1975.6769259612,3017.2450697816,4371.68809685183,29.1553437547682,0.373990088650981,0.181947614409667
"1109",741700,348964.4208,NA,1937.25924226967,2945.0605365003,4248.35405628864,31.3204314413264,0.446381809692736,0.225017149067194
"1110",741800,80832.74763,NA,1957.90991148514,2967.50455954653,4282.43670277106,32.1276646698849,0.422776318738693,0.211505731674752
"1111",742800,2932339.632,NA,2019.40696898443,3071.03719031387,4421.66106448121,29.5273989222808,0.329135577707373,0.154314283054548
"1112",743000,1324873.243,NA,2009.10240024074,3059.35693223016,4407.34134619692,29.3159469484153,0.329062394575543,0.166504592931269
"1113",743600,443461.874,NA,2023.15502107579,3057.16497424759,4399.25834928705,30.8102258021092,0.385494044426321,0.181667434458946
"1114",743800,137182.9408,NA,2030.60831503597,3080.65189172921,4442.74869161603,29.559504669525,0.377499871856352,0.182150349817037
"1115",743900,307067.0446,NA,1997.36850168452,3054.06011743257,4418.07170663336,29.0736061616001,0.348971866113934,0.174855487012068
"1116",744200,1826670.504,NA,1967.59690966099,3012.69943861916,4353.32012051988,28.8832659239216,0.321742026528575,0.157797472925225
"1117",746000,213351.0933,NA,2031.47817916905,3093.7824353653,4467.74852830556,29.315859019435,0.365622885719405,0.182061202298559
"1118",746300,247900.1499,NA,2003.34553971295,3051.20519363532,4402.30414454676,29.294747489421,0.359937133972719,0.174423257292247
"1119",746500,358198.2833,NA,2056.07694376179,3118.56684810465,4481.97162897027,29.6316137134372,0.36612095496894,0.174274440795502
"1120",746900,174131.2074,NA,1892.48746636002,2908.33583897788,4216.45027793722,31.1003613968449,0.421420984265373,0.198642915673518
"1121",747100,1777975.981,NA,2017.99059062708,3061.32809236608,4415.52446808905,30.0080289041465,0.352071244408459,0.164959588445976
"1122",747300,511638.097,NA,2067.64385407143,3123.54119553278,4485.67204720782,30.0648474012874,0.357352843298592,0.184713628790974
"1123",747900,2088046.044,NA,2030.37681942755,3087.37481517391,4442.31750980469,29.3978674780997,0.335035992819464,0.16612497689841
"1124",748100,54204.05439,NA,2054.12481261829,3089.30253440602,4435.92492744775,30.434618129054,0.403820898135524,0.193404523979063
"1125",748800,44096.08395,NA,2043.69294568919,3097.09162458429,4473.88189564092,29.6049707139632,0.384549397421679,0.194143436630213
"1126",750300,1607757.719,NA,2017.75985856492,3071.11321361582,4426.82588777273,29.3120648077541,0.337532082078286,0.170606073925918
"1127",750800,547577.1463,NA,2007.67270433659,3057.73676666017,4414.83121240279,29.3750739312649,0.353472298689786,0.175540638291188
"1128",751100,245278.276,NA,1974.57928138689,3000.67456290123,4332.13507310659,30.4004769811052,0.3892777841179,0.181900677460828
"1129",751400,281910.2764,NA,1937.85872891765,2959.68066641258,4293.72195226173,30.287212061356,0.399662712313873,0.188249642638155
"1130",752300,161934.9759,NA,2267.34987732963,3312.73483570545,4673.14399291868,34.9831963244524,0.417351174646134,0.244311802081529
"1131",753800,625802.4778,NA,2037.61260176156,3083.77866375262,4431.17208131982,29.9191064569738,0.352793896490587,0.172231072727387
"1132",754400,117864.8299,NA,2138.45148439165,3170.71818477302,4510.34238208141,32.9909541014934,0.41007603921586,0.220558512862308
"1133",755600,1010826.553,NA,1936.19041872496,2983.15001102756,4342.03189362591,28.4732007023514,0.326115973932726,0.17674699505625
"1134",755700,798824.6634,NA,1936.19041872496,2983.15001102756,4342.03189362591,28.4732007023514,0.326115973932726,0.17674699505625
"1135",755800,1143957.2,NA,1936.19041872496,2983.15001102756,4342.03189362591,28.4732007023514,0.326115973932726,0.17674699505625
"1136",756700,186302.3004,NA,1885.0423248178,2895.80995134554,4212.61915305422,30.2350852879137,0.398086468816168,0.183424105378381
"1137",757900,3866229.39,NA,2053.15199975636,3093.09062748044,4431.77286092213,30.7513458424802,0.372489852203005,0.186581688083493
"1138",758300,21857491.84,NA,1885.63695171955,2905.2334383442,4315.69375758895,28.0592533647794,0.299458633507149,0.264342686932622
"1139",759000,340946.181,NA,1844.72190387286,2848.5204615754,4150.39554429955,30.3606607589263,0.44506904132223,0.209727463399987
"1140",759200,50576.08708,NA,2020.35118964212,3067.83574563149,4440.2379080486,29.5629761264169,0.385463365556444,0.194461506581665
"1141",759400,45553.9658,NA,2026.95244338144,3054.05136531286,4397.87791011538,30.4683321853215,0.41090137720004,0.199045899520088
"1142",759800,2142154.189,NA,1999.99714269873,3036.56206040049,4389.35821488295,30.0522143546798,0.377294511530604,0.178395516459719
"1143",760900,563356.4584,NA,1987.47194084115,3042.09386174451,4433.2756321161,28.7677131502504,0.385491733612847,0.173605906570261
"1144",761100,423173.1402,NA,2054.25445095881,3100.55838912462,4449.0905504248,30.0597599283358,0.362554196837598,0.173535287706527
"1145",761300,676496.2575,NA,2031.61491057684,3082.9265812278,4455.29776403211,29.4861323851297,0.38049994346014,0.169867630454553
"1146",761700,3720229.668,NA,2037.58189787008,3089.96636565758,4448.0301483592,29.8441886485414,0.334228398806076,0.16978694686343
"1147",762400,8880167.667,NA,1821.0374620265,2814.46602273026,4094.7464397755,29.6597239994299,0.412637187152499,0.210316741036398
"1148",762700,1901053.777,NA,1981.77410493556,3010.81965072709,4362.04107443035,29.2513280446891,0.388435636308886,0.179351942792619
"1149",763200,421700.8685,NA,2062.91783842811,3101.08442108949,4437.45555232683,30.3745251863165,0.373026541142334,0.175509880239266
"1150",763500,282650.2385,NA,1904.31817651812,2922.36011359083,4240.34595339768,29.5379293428362,0.39702218006574,0.183753655211058
"1151",763600,1139979.477,NA,1904.31817651812,2922.36011359083,4240.34595339768,29.5379293428362,0.39702218006574,0.183753655211058
"1152",765800,1509586.644,NA,1914.52912263373,2936.72764217956,4268.63575147366,29.7101826075558,0.37849696214784,0.170831598465546
"1153",766000,446128.4119,NA,1990.49477022418,3034.52390331536,4380.28379747323,29.2733867060757,0.353864555485441,0.167631322879798
"1154",766600,3286323.645,NA,1964.74163205253,3014.81535268915,4376.84904259456,28.7694834856126,0.324070117988486,0.18082301467025
"1155",766900,109288.1358,NA,1945.98430515208,2955.73981004774,4268.12484471122,31.9963435851039,0.421527385214056,0.207917610571982
"1156",767100,131538.6352,NA,2015.48179588845,3069.79036857882,4445.25969558376,29.5800011293845,0.378739764652246,0.191617837233802
"1157",767400,59711.01699,NA,1925.46330585702,2923.80148337038,4219.41620914693,33.5129089712856,0.447651493195559,0.230837487351218
"1158",768000,141158.3332,NA,1997.54863780793,3026.38587287888,4366.28925929267,30.081636190729,0.392337191105496,0.191306223957712
"1159",768600,1130325.206,NA,1886.58909694138,2901.46715468176,4219.49313433713,30.2694689769534,0.407750103738823,0.192762865882131
"1160",768800,384940.2716,NA,1940.87916594692,2989.65894390656,4354.33554739768,28.9787912682931,0.367060548731397,0.174891567574858
"1161",770100,178816.2142,NA,1835.51549991868,2826.73903516005,4107.09726079772,31.0857722273236,0.431819115155174,0.212406169821648
"1162",770600,426005.9689,NA,2000.93004287674,3034.4850609131,4370.31601846662,29.6889093323681,0.370937674868081,0.168802670748357
"1163",772000,9863070.33,NA,1879.07382263688,2898.6653770028,4215.98152469101,28.6526726913099,0.325798017397918,0.149308378576699
"1164",774000,121789.0705,NA,1808.84908723275,2834.75325060499,4174.37161443716,27.7016745771707,0.361959710867421,0.183957779333137
"1165",774200,134024.8589,NA,2055.02976552288,3069.96582669326,4384.60096184072,33.1289613814663,0.405089395170984,0.212616827047521
"1166",774400,1268527.398,NA,1878.49691678479,2900.8986369822,4228.69668470554,28.416780890513,0.343700826095998,0.173121238188658
"1167",774600,94257.30875,NA,1973.08033012883,3009.05074501094,4365.09074824841,29.3526680295565,0.395981620855401,0.183254241887464
"1168",774700,169148.7822,NA,1835.723190239,2810.24663377985,4063.08175414708,31.6325689051996,0.398070784916242,0.198351290801861
"1169",775000,313283.1134,NA,1990.77539736087,3016.16010188194,4352.63962583727,30.6444512081554,0.374478306364107,0.183748124328471
"1170",775100,110963.3208,NA,1859.56061203137,2867.15904958975,4190.93234765205,28.8211232052593,0.378038318066989,0.183708154164444
"1171",775200,123058.4949,NA,1876.6525377627,2873.32801216782,4169.34534883985,31.4477937350127,0.4106526214348,0.200096349398379
"1172",775500,85892.95714,NA,2055.62814952483,3038.25983390314,4292.19031252728,32.9589212325403,0.422421042644971,0.240790155094144
"1173",775700,85093.49395,NA,1966.57132209216,3020.30552856393,4403.11524872264,29.0609479304254,0.399531701510426,0.183685769174276
"1174",775900,1020114.183,NA,1913.47033376548,2949.74907604076,4290.27984837542,28.3852495629262,0.353870016255861,0.167871617414903
"1175",776000,222970.8546,NA,1845.41741129821,2818.40890330105,4081.88711926951,32.7125692345081,0.434203017892459,0.222624240400249
"1176",776100,66922.65631,NA,1932.76620851556,2926.97947252684,4212.04359581443,32.6836793227671,0.421388316780226,0.210912013054078
"1177",776200,298193.5034,NA,1885.01988661109,2884.60752410978,4180.07376542688,31.0595541063608,0.435723671302542,0.225510830052611
"1178",776600,93045.20208,NA,1875.49399588132,2868.6642813018,4162.18433375113,31.4421200178194,0.418084001156824,0.207546186429562
"1179",776700,48083.70831,NA,1918.22423176704,2920.78646558031,4235.95827018869,29.5944864665817,0.391095151411508,0.190684548824718
"1180",776900,40283.14931,NA,1972.29935969493,2961.4544003734,4233.56113030168,33.466206307549,0.434058674281967,0.217565680475734
"1181",777000,61411.68627,NA,2055.99477836905,3125.41773007641,4517.45113563493,29.5550472779415,0.36399734894697,0.198681541566768
"1182",777300,111262.806,NA,1888.64353041466,2870.82095810734,4132.30386652744,31.9873660212695,0.417464957794012,0.203836201935276
"1183",777400,419822.4206,NA,1867.47079775221,2877.74295163888,4194.11023625855,28.7003833609162,0.349302363957311,0.175072699536303
"1184",777500,256058.2397,NA,1997.78879437276,3017.9847288058,4340.24064076971,32.3150191677931,0.390623087966595,0.199102946365334
"1185",777800,49934.85733,NA,2035.95305875125,3074.71849526537,4432.28155386204,29.7225448147678,0.377454611695997,0.187463873054829
"1186",778100,254143.3317,NA,1922.56338743729,2969.22381451661,4332.58879786098,28.5491933304855,0.380549464626762,0.18067435939073
"1187",778300,396703.2847,NA,1897.78771328772,2934.84660549641,4280.33821266683,28.380992833228,0.369924597242927,0.174844240503399
"1188",778400,336865.0809,NA,1855.00352541524,2901.55399521829,4267.87420915739,27.963916608946,0.367131304365067,0.178727444723493
"1189",778700,119628.1436,NA,1915.99538775308,2916.82212069567,4218.5164355437,32.1724462345135,0.429294753649956,0.209872089000235
"1190",778900,50061.91436,NA,1854.03707832626,2879.44706867933,4223.87153636356,28.50445770327,0.380119888499257,0.188729937645487
"1191",779200,2875474.111,NA,1833.30809381032,2853.61913228323,4214.60495791945,27.826496619509,0.357923931340298,0.188809315582252
"1192",779300,262399.6626,NA,1913.18056776241,2945.40453405482,4285.87980970889,28.6199251312534,0.372395430963986,0.172252832242045
"1193",779500,474879.2393,NA,1857.30062645317,2856.93965067037,4152.71649469317,30.6139474771138,0.396571484333402,0.183682512052336
"1194",779600,199813.906,NA,1983.94471272108,3003.25215738424,4337.70401568025,30.7504063149587,0.386147531317177,0.188792027687884
"1195",779800,878458.3762,NA,1831.90463291711,2846.26205860317,4161.46211770562,28.470880438367,0.347810481211898,0.173446996990266
"1196",780000,100943.6197,NA,2135.72074086062,3174.74425162238,4534.20560109082,31.2895107408633,0.385956153517088,0.204559105179496
"1197",780100,58095.92092,NA,1933.09535189992,2931.38114905698,4229.05321380406,32.2409068107212,0.420653827866869,0.208579234033209
"1198",780300,81958.75339,NA,2033.8443860952,3080.59609882408,4452.13563845769,29.6698246241072,0.380338158046066,0.192318897108195
"1199",780400,98563.65975,NA,1874.55019817654,2863.65499165414,4142.51777260905,32.2122339470174,0.430447849051884,0.213994910810594
"1200",780600,118491.8326,NA,2085.56939269523,3111.98577337772,4458.93227171481,31.2468047704052,0.416500373389281,0.209270866186987
"1201",780700,86548.99948,NA,1926.09770171287,2915.77334169267,4194.34598323242,33.7126891900856,0.434416314611423,0.218765796322458
"1202",781600,44092.9702,NA,2051.92361268527,3066.06558995341,4381.75764763122,33.2018952966189,0.407202492954519,0.2152717198209
"1203",783700,47738.2637,NA,1954.28307984052,2985.4958274058,4336.3857723423,29.23937453869,0.395042093390088,0.184061427485081
"1204",785400,63228.78672,NA,1808.35381773344,2786.22323130957,4061.12851823346,32.0188620257921,0.415086066035205,0.223318939181776
"1205",785700,86921.6893,NA,1820.08017152243,2798.64945329989,4075.93384440807,31.7034521556691,0.427340630020557,0.232554813903333
"1206",788300,84304.32852,NA,1915.14684104412,2920.32766163383,4241.5106376243,30.1917952726939,0.402039554400772,0.185996420896476
"1207",788700,46639.29008,NA,2047.55563228378,3074.96363861153,4416.25893666116,30.4087404175221,0.387435511113886,0.188077915430605
"1208",793600,7713428.733,NA,1925.38533218351,2966.49736237734,4304.3873437076,28.5854111915488,0.330764158842182,0.15916418673391
"1209",794200,529174.714,NA,2133.60432331297,3173.74858580992,4529.01409955698,34.9934904245074,0.38418376731835,0.215108279400699
"1210",795100,572475.2782,NA,1980.22157847687,3022.91492592274,4369.58577209576,29.1021030338276,0.355308424240387,0.166504262433545
"1211",799200,294586.681,NA,2022.51889755237,3057.07101228342,4397.80246590581,29.8056990667012,0.379389314854507,0.178452963672765
"1212",799300,48595.05146,NA,1989.04806938175,3016.25569939378,4360.09685663661,29.5269232438146,0.380788359955151,0.187375816758169
"1213",800400,293380.1623,NA,1912.49185184294,2914.10055235184,4215.16023416795,30.5079983564216,0.388115245976326,0.18521767940283
"1214",800900,119947.0867,NA,1970.49294809824,2971.27836515806,4255.43055915241,32.2100403951419,0.406007047107322,0.199850540015675
"1215",802600,12951907.93,NA,2018.3250265947,3057.8894060791,4395.28759750923,29.1247882768313,0.335314779561152,0.137734000692832
"1216",803400,747096.9337,NA,1941.50564676874,2955.40369730702,4265.00751512594,30.4470589144371,0.353604768611187,0.162357886099339
